CmpdID,neuSmi,y_true
9468,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,4
1025,CC(C)(C)OC=O,4
4369,CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)N(CC)CC)c2ncccc23)CC1,5.59
5821,CNc1cc(Nc2cnc(C#N)c(OC(C)CN(C)C)n2)ncc1Cl,6
1364,CC(C)CCCC(C)CCO,4
6181,COCCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C)cn1,4.1
4616,CCOc1ccc(-n2ncc(-c3ccc4cc(CCN5CCCC5C)ccc4n3)c2C)nn1,4.98
6080,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,4
3772,CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,4.460103451
9766,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1,6.05
12607,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,5.110103451
948,CC(C)(C)C1CCC(=O)CC1,4
7229,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,5.17
9605,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccc(=O)[nH]c1,6
11564,O=C(Nc1ccccc1)Nc1cnns1,4
1231,CC(C)=CCCC(C)=CCCC(C)=CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,4
1129,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,4.860103451
6865,COc1ccc(C(=O)Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,4.2
3094,CCCCC(CC)COC(=O)c1ccc(O)cc1,4.61169996
1992,CC1(C)C(=O)N(Cl)C(=O)N1Cl,4
13053,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,4
6458,COc1cc(C#N)c2ccc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,5.6
3808,CCCNC1CCc2nc(N)sc2C1,4
1629,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,4.621339446
11606,O=C(O)C1(c2ccc3c(c2)OCC(Cc2ccc(-c4ccccc4)cc2)C3O)CCCC1,4
2570,CC1OC2(CCN(CCc3ccccc3F)CC2)CN(c2ncccc2C(F)(F)F)C1=O,5.18
4605,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.660103451
10057,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(C(=O)O)cc3)CC2)cc1,5.38
11846,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,4
1938,CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,4.925
4691,CCS(=O)(=O)c1ccc(OC)c(C(=O)OC)c1,4
7457,COc1cnc2ccc(=O)n(CCN3CCC(c4c[nH]c5ccc(C#N)cc45)CC3)c2c1,5.7
9668,Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,4.18
5518,CN1CCN(c2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,5.76
874,CC(=O)c1cccnc1,4
272,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,5.17
6845,COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,4
1356,CC(C)CC1NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C2CSSCC(NC(=O)C(N)Cc3ccc(O)cc3)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc3ccccc3)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)N3CCCC3C(=O)NC3CSSCC(NC(=O)C(C(C)C)NC1=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c4ccccc14)C(N)=O)CSSCC(NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC3=O)C(=O)N2,6.11
5793,CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,6.19
7753,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(C=CC(=O)NO)cc2C1,5.57
9010,Cc1nc(C2(c3cnn(C)c3)NC(c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,5.6175
12140,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCc7cc(=O)c(O)c[nH]7)nc56)(CC3)OC4)nc2N1,5.28
7921,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,4
9464,Clc1cc(Cl)c(Cl)nc1Cl,4
4715,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,4
11232,O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,4.293436785
1994,CC1(C)C(=O)NC(=O)NC1=O,4
12007,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,4
530,CC(=O)C1=NN2c3cc(C)ccc3OCC2C1(CCCN(C)C)c1ccccc1,5.62
3831,CCCOC(C)=O,4
9894,Fc1ccc(N(CCNCCCc2ccccc2)c2ccc(F)cc2)cc1,8.61
3849,CCCOc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC)n1,5.11
3929,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,4
1556,CC(C)OC(=O)Nc1ccccc1,4
5781,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c2)ncn1,5.24
65,C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,4
5141,CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccccn3)cc1)C2,4.52
1983,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,4
12501,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,4
3370,CCCCCCCCCCCCCc1ccccc1,4
12721,O=c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6nc(N7CCN(CCO)CC7)ncc6cc5-c5ccccc5)cc4)CC3)[nH]2)c[nH]1,5.17
346,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,4
6610,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,4.804672779
9109,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,4.6
1985,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,4
1228,CC(C)=CCCC(C)=CC(=O)O,4
5999,COC(=O)c1cc(Cl)ccc1OC,4
5883,COC(=O)C1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,5.8
8521,Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,4.9
12201,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(Cl)c1,5.5
9125,Cc1nc2cnc(Oc3ccc4ncsc4c3)cc2c(=O)n1CC1CCCN(C(C)C)C1,5.62
9257,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCCc4ccc(Br)cc43)C2)n1C,5.9
1879,CC(O)C#CC(C)O,4
12667,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,6.354672779
6087,COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1,4
2212,CC12CCC3c4ccc(OCCCN5CCCC5)cc4CCC3C1CCC2N1CCCC1,5.12
10326,NC(=O)c1cccnc1,4
12124,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(O)nc56)(CC3)OC4)nc2N1,8.32
13091,S=C=Nc1cccc2ccccc12,4
11491,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1cccc(F)c1,5.1
10172,N=C(N)NCCN1CCCCCCC1,4
6069,COC(N)=O,4
11759,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,4
9644,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1C(F)(F)F,5.88
1620,CC(C)S(=O)(=O)NC1COCC1c1ccc(-c2ccc(C#N)cc2)cc1,4.9
11281,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)cc2o1,8.21
4256,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,4.12
4837,CCc1nc2cc3c(c(C)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.8
559,CC(=O)C=Cc1ccccc1,4
3869,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,4.971339446
12481,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4
12464,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,4.771115404
12740,O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCC=Cc3c(F)cccc3F)(CC1)CO2,7.5
8279,Cc1cc(OC(CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,6.1
96,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2,6.17
9045,Cc1nc(Oc2ccc(C(N)=O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)CC2c2ccccc2)CC1,4.75
190,C=C(C)C(N)=O,4
10051,N#Cc1ccc(C2CCCc3cncn32)cc1,4
4572,CCOc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(OCC)n1,5
7826,Cc1c(C(O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,4.685
12895,OCCC(Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,4.66
2934,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,4.4
6616,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,5.05
12098,O=C1CCc2cccnc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,5.2
6746,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,4
8556,Cc1ccc(S(=O)(=O)C(I)I)cc1,4.335103451
13137,c1cc[nH]c1,4
7740,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7
736,CC(=O)Nc1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,5.7
972,CC(C)(C)CCN1CCC(F)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,5.65
8844,Cc1ccccc1S(N)(=O)=O,4
2965,CCC=CCCOC(C)OCC,4
10684,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccc(CN2CCC3(CCNC3)CC2)cc1,6.62
12516,O=S(=O)(O)c1cccc2ccccc12,4
11818,O=C(O)c1cccc(Oc2ccccc2)c1,4
5261,CN(CCN1CCN(C2COOC2)C1=O)CC12CCC(CC1)C2(C)C,5.2
1649,CC(C)c1ccc(C#N)cc1,4
9475,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,4
5779,CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,5.08
9277,Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4nc(C(C)(F)F)oc4c3CC2)n1C,5.3
10970,O=C(C1CC1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3cn[nH]c3)cc(C(F)(F)F)c2)CC1,6.3
8361,Cc1ccc(-n2c(-c3ncccc3Cl)nc(CNC3CCCC3)c2C)cn1,4.72
2723,CCC(C)(C)CC,4
1302,CC(C)C(Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,5.46
6197,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1,7.36
9791,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,5
9680,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C4CC4)c23)cn1,5.77
7188,COc1ccc2ncc(F)c(C(O)CCC3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,4.63
2947,CCC=CC#N,4
12761,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cccn12,5.66
2363,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,4
9902,Fc1ccc2c(C3CCN(CCCOc4ccc(CCc5nc6ccccc6o5)cc4)CC3)noc2c1,6.2
9229,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,6.25
7541,COc1nccnc1C(C)C1=C(CCN(C)C)Cc2cc(C)ccc21,5.42
323,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,4
553,CC(=O)C=C(C)C,4
1384,CC(C)CCCO,4
1447,CC(C)Cc1cc(CNS(=O)(=O)c2ccccc2)nn1-c1ccccc1,4.68
7890,Cc1c(CN(C2CCOCC2)C2CCNC2)cccc1C(F)(F)F,5.54
12490,O=S(=O)(O)CO,4
6482,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,5.854672779
839,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,4
11505,O=C(Nc1ccc(CC2CCC(C(O)c3cccnc3)N2)cc1)C1CCc2scnc21,5.21
4318,CCOC(=O)CC(C)=O,4
2194,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,4
8299,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,4
11317,O=C(NC1CCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,4.88
6016,COC(=O)c1ccc(O)cc1,4
9191,Cc1nccc(-c2cc3[nH]nc(NC4CCNCC4F)c3cc2C2CC2)c1F,4.72
336,C=CC(C)=CCC=C(C)C,4
2995,CCCC(=O)c1cc(O)c(O)cc1O,4
11368,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,4
9402,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.560103451
1168,CC(C)(O)CCC(C)(C)O,4
7078,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,4
4293,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(C4CCCC4)c4ccc(C(F)(F)F)cc34)C2)CC1,5.39
10341,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,5.09
8099,Cc1cc(C)c(O)c(C)c1,4
3509,CCCCCCCc1ccc(O)cc1,4.543401363
12786,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,4.721339446
5578,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)C(O)C2O,4.57
2045,CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,4.65
11857,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,4.637131362
6846,COc1ccc(-n2nccn2)c(C(=O)N2CC3CN(c4nc(C)cc(C)n4)CC3C2)c1,5.09
11414,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2cccc(F)c2C(=O)N1CCc1ccccn1,5.09
11620,O=C(O)C1CSCN1,4
3837,CCCOCC(C)OCC(C)O,4
4077,CCN(CCO)CCO,4
6210,COCCN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3ccnnc3)c2)CC1,5.1
4702,CCSC(=O)N(CC)CC,4
5516,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,5.85
8709,Cc1cccc(C)c1C,4
1120,CC(C)(CO)C(O)C(=O)NCCC(=O)O,4
3943,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccn2)cc1,5.41
5772,CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,5.32
10606,NS(=O)(=O)O,4
4849,CCc1nc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc2o1,4.57
6593,COc1cc(F)ccc1-c1cncc(CNC(=O)c2cnccn2)c1,5.15
4057,CCN(CC)c1ccc(CNC(=O)C2CNCC2c2ccc(C(F)(F)F)cc2)cc1,5.32
6247,COCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1,5.13
2009,CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)O)cc1C5(C)C,6.51
10729,Nc1ccc(N)cc1,4
8390,Cc1ccc(C(=O)O)o1,4
3338,CCCCCCCCCCCCCCCCCl,4
483,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,4.92
12041,O=C1CC2CCc3cc(OC4CCN(C5CCC5)CC4)ccc3C2=NN1,4.75
11653,O=C(O)CCCC(=O)O,4
2701,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,5.038006113
12026,O=C1C=CC(=O)N1,4
9312,Cc1nn(C2CCNCC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,4.62
1413,CC(C)COC(=O)CCCCC(=O)OCC(C)C,4
7793,Cc1c(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(C(C)(C)C)n1C,5.16
10385,NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,4.31
9149,Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,4.9
539,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNCC1)c1ccccc1,5.34
6861,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],4
1995,CC1(C)C(=O)Nc2nc(-n3nc(CCCC(F)(F)F)c4cc(Cl)ccc43)nc(N)c21,5.39
1259,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,5.72
4917,CCn1cc(C2(c3nnc(O)o3)NC(c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,4.65
4888,CCc1sc(CCc2cc(N3CCOCC3)cc(NC(C)c3cc(Cl)cc(NC(=O)OC(C)C)c3)n2)nc1C,7.44
4105,CCN1CC2(CCN(CCc3ccccc3)CC2)OC(C)C1=O,5.42
2008,CC1(C)C(O)C(C)(C)C1O,4
12274,O=C1OC2(CCC(c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1F,5.2
2857,CCC(NC(=O)c1ccc(Cl)cc1)C1C2CC(n3cnc4ccc(F)cc43)CC21,5.04
9756,Cn1nc(NCC(=O)NC2CN(C3CCC(C4CCCCC4)CC3)C2)c2cc(C(F)(F)F)ccc21,5.51
7791,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C,5.77
6365,COc1c(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc2c1CCCC(N1CCN(C)CC1)C2,5.07
5590,CNC(=O)CSP(=S)(OC)OC,4
12296,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2C1CC1,4.92
324,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,4.610103451
10528,NCCCCCCN,4
9264,Cc1ncoc1-c1nnc(SCCCN2CCC3(c4cccc(C(F)(F)F)c4)CC3C2)n1C,6.7
213,C=C(C)c1ccccc1,4
8622,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)sc6cc5CC4)n3C)cccc2n1,5.6
4589,CCOc1cc(CN2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,6.37
873,CC(=O)c1ccccn1,4
6347,COc1c(C(C)(C)C)cc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,5.573333333
1668,CC(C)c1cccc(C(C)C)c1,4
7076,COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,4.260103451
12358,O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)O)ccc21,4
1512,CC(C)N1CCOC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.2
10336,NC(=O)c1cnc(NC(C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,6.12
10016,N#Cc1c(F)cccc1F,4
1535,CC(C)NCC(O)c1ccccc1Cl,4
2721,CCC(C)(C)C1CCC(OC)CC1,4
2494,CC1CNCC(C)N1c1nc2c(C(=O)NC3CC4CCCC(C3)N4C)cccc2o1,5.19
9741,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C2CC3CNCC3C2)c1,4.88
3645,CCCCOC(=O)C(C)OC(=O)CCC,4
8594,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1,5.4
9624,Cn1c(SCCCN2CC3CCN(c4cccc(F)c4)C3C2)nnc1-c1cnccn1,6.7
10945,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,4
11735,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4
505,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,4
1814,CC(Cl)C(=O)O,4
7239,COc1ccc2nccc(C(O)CCC3CCN(C4CC(c5ccccc5)C4)CC3C(=O)O)c2c1,4.6
3482,CCCCCCCN(CC)CC#CCOC(c1ccccc1)c1ccccc1,6.01
201,C=C(C)CC(C)(C)C,4
5528,CN1CCN(c2ccccc2C=C2SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,5.793436785
10937,Nc1ncnc2[nH]cnc12,4
1310,CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cccc(O)c3)CC2)C1,7.17
11961,O=C(c1ccccc1)C(O)c1ccccc1,4
4421,CCOC(=O)c1ccc(O)cc1,4
656,CC(=O)NCCO,4
6022,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,4
9967,N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1,4.6
9420,ClC1OCCOC1Cl,4
752,CC(=O)OC(CC(=O)O)C[N+](C)(C)C,4
12072,O=C1CCCN1C1CCN(CCOc2ccc(Oc3nc4ncccc4s3)cc2)CC1,5.6
4853,CCc1ncc(-c2cc(-c3ccc(C(=O)O)cc3C)ccc2OC)c(CN2C(=O)OC(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2C)n1,4.72
6897,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,4.72
10583,NNC(=O)OCc1ccccc1,4
6590,COc1cc(F)ccc1-c1cncc(CNC(=O)C2CCC2)c1,4.73
9412,ClC1=C(Cl)C1(Cl)Cl,4
11707,O=C(O)CO,4
11775,O=C(O)c1cc(O)nc(O)n1,4
6812,COc1ccc(-c2nc(CCOc3cccc(CC4C(=O)N(c5ccc(C(C)(C)C)cc5)C4C(=O)O)c3)c(C)o2)cc1,5.5
12771,O=c1n(Cc2ccccc2)c2sc3c(c2c2ncnn12)CCN(CC1CCOCC1)C3,6.24
2797,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(C)nc3)cc12,5.48
6674,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,4
1039,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(C=CC(=O)NO)cc2)C1,4.87
7264,COc1ccc2nccc(NC(=O)C3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,4.54
3998,CCN(CC)CCCNc1nnc(-c2ccc(NC(=O)c3ccccc3F)cc2)o1,4.9
8873,Cc1ccnc2c3c(nn12)CN(C1COC(c2cc(F)ccc2F)C(N)C1)C3,4.01
11760,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,4
3709,CCCCOc1ccc(OCCCN2CCOCC2)cc1,4.646339446
6147,COCC(C)Nc1nc(N2CCOCC2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,4.77
13145,c1ccc(-c2ccc(-c3c[nH]c(C4Cc5c([nH]c6ccccc56)C(C5CCOCC5)N4)n3)cc2)cc1,7.77
10901,Nc1nc2cc3c(cc2s1)CCN(Cc1cccnc1)CC3,4.68
2168,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,4
4644,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2n1,5
8770,Cc1cccc(Nc2nc(NCC3CCCCN3)ncc2C(N)=O)c1,5.6
6868,COc1ccc(C(=O)c2ccccc2)c(O)c1,4.360050319
11724,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,4
10898,Nc1nc2cc3c(cc2s1)CCN(Cc1cccc(F)c1)CC3,5.17
5385,CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2cccc(F)c2)CC1,5.05
7060,COc1ccc(O)c(C(C)(C)C)c1,4
11320,O=C(NC1CCS(=O)(=O)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,5.68
3658,CCCCOC(=O)CO,4
4219,CCNc1nc(NCC)nc(SC)n1,4
13184,c1ccc(CCNCCN(c2ccccc2)c2ccccc2)cc1,7.205
9682,Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(NC(=O)C2CC2F)c1=O,5.89
