CmpdID,neuSmi,y_true
734,CCC[C@@H](CCO)Nc1nc(N)nc2cc(F)ccc12,5.04
7988,COc1cc(CC(C)N)cc2c1OCO2,4
1499,O=C(O)CN(Cc1cccc(-c2ccccc2OC(F)(F)F)c1)S(=O)(=O)c1ccc(OC(F)F)cc1,4.96
1253,Cc1ccccc1C(=O)Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1,5.1
6258,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(-n4cccn4)ccc3c2)[nH]1,5.92
10698,CCCCN(CCO)CCCC,4
975,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(Cl)c4F)n2CCO3)ccn1,5.62
7328,CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C.Cc1ccc(S(=O)(=O)O)cc1,4.798225028
7823,Nc1ccccc1C(=O)OCC=Cc1ccccc1,4.458988798
5609,Cc1c([C@@H](O)CN2CCC3(CC2)CC(=O)N(C2=CC(=O)OC2)C3)ccc2c1COC2=O,4.05
9082,CC(C)(C)C1CCC(=O)CC1,4
11539,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,4
1269,COc1ccc2c(c1)C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,4.52
4987,Cc1csc([C@H](C)C2=C(CCN(C)C)Cc3ccccc32)n1,5.72
5243,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2C(F)(F)F)CC1,6.34
11766,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,4
6496,Cc1ccc(C#Cc2cccc(C#Cc3ccc(C)cc3)[n+]2C)cc1,6.54
2865,O=C(NCc1ccc(O)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.81
7778,O=C(C=Cc1ccccc1)OCc1ccccc1,4.671339446
9470,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,4
2585,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,5.52
6746,COc1ncc(-c2cccc(C)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,5.2
6217,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)c(F)c1,5.57
5845,CC(C)(C)C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,4.57
1096,CCc1oc(CCc2cc(N3CCOCC3)cc(NCCOC)n2)nc1C,6.05
1724,COC(=O)N1CC(Oc2ccc(F)cc2)CC1C(=O)N1CCCN(C2CCC2)CC1,5
13333,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,4
5237,FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)c1,5.14
9541,CC[Ge](Cl)(CC)CC,4
2569,COc1ccc(-c2cc(C(=O)N[C@H]3CCCN(C)C3)nn2C)c(Cl)c1,4.78
4363,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4ccc5c(c4)OCCO5)CC3)c2n1,4.6
12723,Nc1cccnc1,4
230,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)C(C)(C)C)CC1,5.8
11115,CCOCCOC(=O)C=Cc1ccc(OC)cc1,4
4520,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,4.94
7906,CCC(C)O.CCC(C)O.CCOC(=O)/C=C(/C)O.[Al+3],4
7534,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,4.593436785
2294,CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,5.08
8177,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4
9396,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,4
378,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)nc1,6.18
9460,CC(CN)CCCN,4
3798,COc1cccc(-c2cccc(C3(C4CCOCC4)N=C(C)C(N)=N3)c2)c1,4.68
616,NS(=O)(=O)Nc1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,6.1
7746,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,4.796339446
5210,COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,5.72
5234,C1=CCC(c2cc3ccccc3o2)CNC1,4.72
4188,C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,5.17
2286,COc1cccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)c1,5.466666667
7762,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,4.710103451
2546,COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1C(F)(F)F,5.9
9344,CC(C)COC(=O)C(C)C,4
13008,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,4
11775,Cn1cnc2c1c(=O)[nH]c(=O)n2C,4
6943,O=C(CCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1,5.06
5441,O=C(NCC1CCN(CCCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,7
5152,COc1cc(CC(=O)N2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1-n1cnnn1,5.09
224,COc1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,7.4
7303,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,4.843436785
964,O=c1n(Cc2ccc(Cl)cc2)c2sc3c(c2c2ncnn12)CCCC3,5.2
11273,CCN[C@@H](C)Cc1ccccc1,4
8921,CC(=O)Nc1ccc(C(=O)O)cc1,4
13771,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,4
1046,CCOC(=O)C(F)(F)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.59
4631,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ncccc2F)C1=O,5.92
286,CN(C(=O)Cc1ccccc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,5.8
12777,NCC(=O)O,4
1284,Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,4.82
11642,CC(=O)CC(=O)N(C)C,4
5157,O=C(C1CCN(c2nccc(C(F)(F)F)n2)CC1)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1,4.58
11335,CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(O)CO,4
11729,CN(N=O)C(=N)N[N+](=O)[O-],4
5922,Cc1cnc(Nc2ccnn2C)nc1-c1cn2c(n1)C(=O)N(Cc1ccc(F)c(F)c1)[C@@H](C)C2,4.64
12952,O=C(OCCc1ccccc1)c1ccccc1,4
9828,Cc1ccc([N+](=O)[O-])cc1,4
1472,O=C(C1CC(Oc2cccc(F)c2)CN1)N1CCCN(C2CCC2)CC1,5
13289,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4
8675,C=Cc1ccccn1,4
12244,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,4
2237,CC(C)OC(=O)N1CCC(C)(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,5.56
7929,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,4
3263,Cc1ccc(OCCCc2cc(N)cc(CCCOc3ccc(C)cc3)n2)cc1,6.805
2469,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,4.8
9152,CC(C)(O)c1ccc(C(C)(C)O)cc1,4
6910,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,5.75
4444,COc1ccccc1N1CCN(CCCC(C(=O)O)(c2ccc(Br)cc2)C(C)C)CC1,5.4
3575,Cc1ccc(/C(=C(\CCCO)c2ccccc2)c2ccc(N3CCNCC3)cc2)cc1,5.15
3700,NC(=O)c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,5.96
10697,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,4
7336,Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C,4.793436785
9208,CC(C)=CCCC(C)=CC(=O)O,4
5061,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3)c3c(N)ncnc32)C1,5.96
82,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2ccnn2C)CC1,5.39
2442,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,8.48
5812,CC(C)CS(=O)(=O)n1ccc2c(-c3ccc(C(F)(F)F)cc3)cc(N3CCN(C)CC3)nc21,5.68
8184,O=C(O)CF,4
9840,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1,4
820,O=C(O)C1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,4.83
2070,COC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,4.99
9204,C=CC(C)(O)CCC=C(C)C,4
12399,CCn1cc[n+](C)c1C.F[B-](F)(F)F,4
13569,OCCCBr,4
10949,CCO[Si](CCCS)(OCC)OCC,4
12985,O=C1CCC(C2CCCCC2)CC1,4
10599,C=C(C)C(=O)OCCCCCCCCCCCC,4
2588,COc1ccc([C@H]2CN(CCCc3ccc(OC)c(OC)c3)C[C@@H]2CNC(=O)c2cccc(Cl)c2)cc1,6.7
13631,ON(Cc1ccccc1)Cc1ccccc1,4
12923,O=C(c1ccccc1)C1CCCCC1,4
2389,CC(C)(CCO)n1nc(-c2ccc3cc(OC4CC4)ccc3c2)c(C(N)=O)c1N,5.35
511,O=C(/C=C/c1ccc(CNCCc2c(-c3ccccc3)[nH]c3ccccc23)cc1)NO,5.83
3631,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2c(Cl)cccc2c1=O,5.96
3336,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,5.77
6709,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccncc3nc2OC)[nH]1,4.58
10478,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,4
1885,Cc1nc(C(=O)O)ccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,5
2465,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCOCC1,5.45
11847,CNC(=O)Oc1ccc(N(C)C)c(C)c1,4
237,COc1cc(-c2cn(CC(=O)N(c3ccccc3)C3CCCCC3)nn2)ccc1-n1cnc(C)c1,6.1
3630,O=C(/C=C/c1ccc(C(F)(F)F)cc1)N1CCC[C@H]1CN1CCCC1,5.43
8422,CCCN1C=CN(C)C1,4
7539,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C1NS(=O)(=O)c2ccccc21,4.567697446
7640,CCOc1ccc2nc(N)sc2c1,4.363461788
9166,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4
6817,Cc1ccc(-c2cc3nc(NC(C)(C)C)nc(NCCN(C)C)c3s2)cc1,5.47
4385,CCNC(=O)Nc1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)cc23)c1,4.09
557,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@@H]3C)cc1)C(C)S2(=O)=O,5.42
10346,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,4
12311,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,4
9387,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,4
6800,COc1ncc(-c2cccc(F)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,5.1
2917,COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1,5.68
12808,NCCOCCOCCN,4
3525,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@]24C[C@@H]2C(C)(C)Oc2ccc(C(F)(F)F)cc24)C3=O)cn1,4.81
2580,CCc1nc2cc3c(c(Br)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.5
10005,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,4
7172,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,5.082003591
7204,CN(C)C(=O)C1(N2CCCCC2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1,5.022893875
11218,CC(Cc1ccccc1)NCc1ccccc1Cl,4
11746,CN1C(=O)CC(c2ccccc2)C1=O,4
8115,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4
12949,O=C(OCc1ccccc1)c1ccccc1,4
13232,O=C(O)Cc1ccc(-c2ccccc2)cc1,4
7697,BrC(Br)C(Br)(Br)Br,4.30740056
5655,CC1OC2(CCN(CCc3ccccc3)CC2)CN(Cc2ccccc2)C1=O,7
9348,CC(C)COC(=O)c1ccccc1,4
6462,CC1(N)CCN(c2cnc3c(-c4cccc(Cl)c4Cl)n[nH]c3n2)CC1,6.7
4178,CC(C)Cc1cc(CNC(=O)C2C3CN(C(=O)Cc4ccccc4)CC32)nn1-c1ccccc1,4.68
9852,Cc1ccc(CCl)cc1,4
9271,CC(C)c1ccc(C=O)cc1,4
8427,O=CC(Br)(Br)Br,4
6537,C[C@@]1(c2cc(CNCC3CC3)c(F)cc2F)CCSC(N)=N1,4.48
9313,CC(C)Cc1ccc(C(C)C(=O)O)cc1,4
6175,CCCc1ncc(-c2cc(C)no2)c(C2CCN(CC(=O)N3CCOCC3)CC2)n1,5.27
4238,N[C@H]1CO[C@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4.62
4906,Nc1nc(N2CCC(N3Cc4cnccc4OC[C@@H]3Cc3ccc(Cl)cc3)CC2)n[nH]1,4.77
8210,C=C(C)C(=O)O,4
9591,CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3,4
12674,Nc1ccc(C(=O)OCC(O)CO)cc1,4
9880,Cc1ccc2c(c1)OCC(=O)CO2,4
8785,C=C(C)[C@@H]1CC=C(C)CC1,4
9112,CC(C)(C)OCC1CO1,4
12407,CCCC[n+]1cccc(C)c1.F[P-](F)(F)(F)(F)F,4
6778,CCCOc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC)n1,5.11
6177,NC(=O)c1cnc2cc(Cl)c(-c3cccnc3)cc2c1NC1CCOCC1,5.92
9616,CC1(C)C(=O)N(Br)C(=O)N1Br,4
5533,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,5.96
1104,NC(=O)c1cnc(N(CCc2ccccc2)[C@H]2CCCNC2)c2cc(-c3ccccc3)sc12,5.68
6823,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,5.17
10412,CCCCCC[C@@H](CCC)C(=O)O,4
9420,CC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,4
5635,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,4.39
13077,O=S(=O)(c1ccccc1)c1ccccc1,4
3432,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(S(C)(=O)=O)c4ccc(C(F)(F)F)cc34)C2)CC1,4.6
1145,CCc1nc2c(Cc3ccc(C(=O)NO)cc3)cccc2c(=O)n1CCc1ccccc1,5.33
8456,O=C(CBr)c1ccccc1,4
1562,CC(C)(C)c1ccc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1,6.09
909,COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](O)[C@@H](N)C3)nn12,4.94
10311,CCCc1ccc(N)cc1,4
12012,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,4
9239,CC(=O)C(C)C,4
951,[2H]C([2H])([2H])n1nc(-c2ccc(N[C@H]3CCN(C(=O)[C@H](C)c4cc(OC)ncc4F)C3)nc2C)nc1C(F)F,4.55
2868,COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,5.5
767,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC7CC(O)CC(O)C7)nc56)(CC3)OC4)nc2N1,5.2
2405,FC(F)(F)Oc1cccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)c1,7.24
2860,CC(C)c1ccc(-c2cc(CN3CC[Si](C)(C)CC3)nn2-c2ccc(F)cc2)cc1,5.7
5486,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,5.47
9304,CC(C)CC(=O)CC(C)CC(C)C,4
4926,CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cnc4ccccc43)[C@H](C)C2)cn1,5.33
560,NC[C@]1(c2ccccc2)[C@@H]2CCN(c3cnc4c(-c5cccc(Cl)c5Cl)n[nH]c4n3)C[C@@H]21,6.41
625,COc1cc(-c2cn(C3CCc4ccccc4N(Cc4ccccc4)C3=O)nn2)ccc1-n1cnc(C)c1,6
5536,Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1-c1ccc(F)cc1,5
5400,Cn1cc2c(Cl)c(-c3n[nH]c4nc(N5C[C@@H]6[C@H](C5)[C@@]6(CN)c5ccccc5)cnc34)ccc2n1,5.27
3036,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,4.12
2801,Cc1ccc(-c2cc3ncn(C)c(=O)c3c(NC[C@H]3CCCNC3)n2)cc1,4.6
977,COc1ccccc1CC(c1ccccc1)N1CCNCC1,4.48
5605,COc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,4.7
7184,CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,5.054672779
3997,C[C@@H]1Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c2CN1c1ccnc2[nH]ccc12,5.82
5063,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,7.1
5176,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1,5.26
13022,O=c1[nH]cnc2ccccc12,4
4554,CNC(=O)c1cnc(Nc2ccc(N3CCOCC3)cn2)cc1Nc1ccccc1S(C)(=O)=O,4.4
2940,Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cc1,9.85
12297,COP(=O)(OC)OC,4
8612,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,4
10651,CCCCCCI,4
6301,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CCC(=C(F)CN)CC3)c12,4.74
3155,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@H](c3ccc4[nH]cnc4c3)CC2)C1,5.6
636,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,5.496666667
2369,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,6.81
8566,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,4
6031,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,5.423333333
8808,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,4
13711,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,6.121339446
11554,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,4
3739,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnco5)CC4)nc3cc2Cl)CC1,5.47
2258,C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(OS(C)(=O)=O)cc2F)cn1,4.77
12998,O=C1CCCCCCCCCCCCCCCO1,4
7807,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,4.571339446
6201,Fc1ccc([C@H]2c3ccccc3CCN2C2=NC[C@H]([C@H]3CCNC3)O2)cc1,5.64
9983,CC1=Nc2ccc3ccccc3c2C1(C)C,4
5819,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C)cc4)oc3C)c2)cc1,4.59
1353,Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(C)c5CC4)n3C)cccc2n1,6
13298,O=C(O)CSCC(=O)NC1CCSC1=O,4
8087,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,4
10520,CCCCCCCCCCc1ccccc1,4
3239,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,5.32
7306,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,4.838006113
7092,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,5.388697896
11086,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,4
2270,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCS4)(CC1)CO2,4.47
5328,CCC[C@@H](CCO)Nc1nc(N)nc2ccccc12,5.17
6318,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(CC1CCCO1)C2=O,5.54
13578,OCCCCCO,4
2367,CCCCc1cc(OC2CCN(CCCCNS(C)(=O)=O)CC2)c2ncccc2c1,7.7
8843,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,4
5373,CC1(C)C[C@@H](NC(=O)c2n[nH]c3ccccc23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,5.34
5097,COc1cc(-c2cncc(-c3ccc(N4CCN(C(C)C)CC4)cc3)c2C)cc(OC)c1OC,5.51
1571,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccc(F)c43)C[C@@H]21,5.68
4119,CN1CCN(Cc2ccc3cc(-n4cnc5cc(-c6ccc(Cl)cc6)sc5c4=O)ccc3n2)CC1,4.66
11398,N=C(N)c1ccccc1,4
11400,N=C(N)NC(=N)NCCc1ccccc1,4
2387,CCN1CC2(CCN(CCc3ccc(F)cc3)CC2)O[C@H](C)C1=O,5.82
7492,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.643436785
1052,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,5.05
3521,CC(C)(C)n1nnc2c1CCC(n1cnc(-c3ccc(F)cc3)n1)C2,5.2
585,O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccccc3O)CC2)C1,5.18
2783,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,4.94
2949,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,4.09
13754,C=CC(=O)OCCCO,4
10499,CCCCCCCCC1CCC(=O)O1,4
8878,CC(=O)CC(=O)Nc1ccccc1,4
10534,CCCCCCCCCCCc1ccccc1,4
13710,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1.[H+],7.038006113
1943,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3[nH]c2=O)[nH]1,4.55
12484,N[C@@H](Cc1ccc(O)cc1)C(=O)O,4
607,c1ccc(C2CC3(N4CCCC4)CNCC2C(c2ccccc2)C3)cc1,5.58
7098,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,5.360103451
5327,Cc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,5.51
9368,CC(C)NC(=O)c1ccccc1N,4
5474,Cc1nn(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)cc1CN(C)C,5.58
8279,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,4
12045,COC=O,4
9100,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,4
8423,CCN1C=CN(C)C1C,4
8398,O=C(NCCO[N+](=O)[O-])c1cccnc1,4
7474,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,4.660103451
7261,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,4.921339446
13257,O=C(O)CCCCCCC(=O)O,4
11278,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,4
10165,CCC(Cl)[N+](=O)[O-],4
4356,O=C(NC(c1ccc(Cl)cc1)c1ccncc1Cl)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,6.16
